"U.S. States and Other Jurisdictions","Oklahoma","Supreme Court (Okla.): Cite to P., P.2d, or P.3d.","","Oklahoma Reports","Okla.","OKLA",""
"U.S. States and Other Jurisdictions","Oklahoma","Court of Appeals of Indian Territory (Indian Terr.): Cite to S.W..","","South Western Reporter","S.W.","SW",""
"U.S. States and Other Jurisdictions","Oklahoma","Court of Appeals of Indian Territory (Indian Terr.): Cite to S.W..","","Indian Territory Reports","Indian Terr.","INDIAN TERR",""
"U.S. States and Other Jurisdictions","Oklahoma","Court of Criminal Appeals (Okla. Crim. App.), before 1959 Criminal Court of Appeals (Okla. Crim. App.): Cite to P., P.2d, or P.3d.","","Pacific Reporter","P., P.2d, P.3d","P PD PD",""
"U.S. States and Other Jurisdictions","Oklahoma","Court of Criminal Appeals (Okla. Crim. App.), before 1959 Criminal Court of Appeals (Okla. Crim. App.): Cite to P., P.2d, or P.3d.","","Oklahoma Criminal Reports","Okla. Crim.","OKLA CRIM",""
"U.S. States and Other Jurisdictions","Oklahoma","Court of Civil Appeals (Okla. Civ. App.): Cite to P.2d or P.3d.","","Pacific Reporter","P.2d, P.3d","PD PD",""
"U.S. States and Other Jurisdictions","Oklahoma","Statutory compilations: Cite to Okla. Stat..","","Oklahoma Statutes (West)","Okla. Stat. tit. x, ? x (<year>)","OKLA STAT TIT X ? X YEAR",""
"U.S. States and Other Jurisdictions","Oklahoma","Statutory compilations: Cite to Okla. Stat..","","Oklahoma Statutes Annotated (West)","Okla. Stat. Ann. tit. x, ? x (West <year>)","OKLA STAT ANN TIT X ? X WEST YEAR",""
"U.S. States and Other Jurisdictions","Oklahoma","Session laws: Cite to Okla. Sess. Laws.","","Oklahoma Session Laws (West)","<year> Okla. Sess. Laws <page no.>","YEAR OKLA SESS LAWS PAGE NO",""
"U.S. States and Other Jurisdictions","Oklahoma","Session laws: Cite to Okla. Sess. Laws.","","Oklahoma Session Law Service (West)","<year> Okla. Sess. Law Serv. <page no.> (West)","YEAR OKLA SESS LAW SERV PAGE NO WEST",""
"U.S. States and Other Jurisdictions","Oklahoma","Administrative compilation","","Oklahoma Administrative Code","Okla. Admin. Code ? x:x-x-x (<year>)","OKLA ADMIN CODE ? XXXX YEAR",""
"U.S. States and Other Jurisdictions","Oklahoma","Administrative registers: Cite to one of the following sources.","","Oklahoma Register 1983?date","<vol. no.> Okla. Reg. <page no.> (<month day, year>)","VOL NO OKLA REG PAGE NO MONTH DAY YEAR",""
"U.S. States and Other Jurisdictions","Oklahoma","Administrative registers: Cite to one of the following sources.","","Oklahoma Gazette 1962?1983","<vol. no.> Okla. Gaz. <page no.> (<month day, year>)","VOL NO OKLA GAZ PAGE NO MONTH DAY YEAR",""
"U.S. States and Other Jurisdictions","Oregon","Supreme Court (Or.): Cite to P., P.2d, or P.3d.","","Pacific Reporter","P., P.2d, P.3d","P PD PD",""
"U.S. States and Other Jurisdictions","Oregon","Supreme Court (Or.): Cite to P., P.2d, or P.3d.","","Oregon Reports","Or.","OR",""
"U.S. States and Other Jurisdictions","Oregon","Court of Appeals (Or. Ct. App.): Cite to P.2d or P.3d.","","Pacific Reporter","P.2d, P.3d","PD PD",""
"U.S. States and Other Jurisdictions","Oregon","Court of Appeals (Or. Ct. App.): Cite to P.2d or P.3d.","","Oregon Reports, Court of Appeals","Or. App.","OR APP",""
"U.S. States and Other Jurisdictions","Oregon","Tax Court (Or. T.C.): Cite to Or. Tax.","","Oregon Tax Reports","Or. Tax","OR TAX",""
"U.S. States and Other Jurisdictions","Oregon","Statutory compilations: Cite to Or. Rev. Stat..","","Oregon Revised Statutes","Or. Rev. Stat. ? x.x (<year>)","OR REV STAT ? XX YEAR",""
"U.S. States and Other Jurisdictions","Oregon","Statutory compilations: Cite to Or. Rev. Stat..","","West?s Oregon Revised Statutes Annotated","Or. Rev. Stat. Ann. ? x.x (West <year>)","OR REV STAT ANN ? XX WEST YEAR",""
"U.S. States and Other Jurisdictions","Oregon","Session laws: Cite to Or. Laws. When citing statutes repealed during or after 1953, indicate parenthetically the former Or. Rev. Stat. sections.","","Oregon Laws and Resolutions","<year> Or. Laws <page no.>","YEAR OR LAWS PAGE NO",""
"U.S. States and Other Jurisdictions","Oregon","Session laws: Cite to Or. Laws. When citing statutes repealed during or after 1953, indicate parenthetically the former Or. Rev. Stat. sections.","","","<year> Or. Laws Spec. Sess. <page no.>","YEAR OR LAWS SPEC SESS PAGE NO",""
"U.S. States and Other Jurisdictions","Oregon","Session laws: Cite to Or. Laws. When citing statutes repealed during or after 1953, indicate parenthetically the former Or. Rev. Stat. sections.","","","<year> Or. Laws Adv. Sh. No. x, <page no.>","YEAR OR LAWS ADV SH NO X PAGE NO",""
"U.S. States and Other Jurisdictions","Oregon","Session laws: Cite to Or. Laws. When citing statutes repealed during or after 1953, indicate parenthetically the former Or. Rev. Stat. sections.","","West?s Oregon Legislative Service","<year> Or. Legis. Serv. <page no.> (West)","YEAR OR LEGIS SERV PAGE NO WEST",""
"U.S. States and Other Jurisdictions","Oregon","Administrative compilation","","Oregon Administrative Rules","Or. Admin. R. <rule no.> (<year>)","OR ADMIN R RULE NO YEAR",""
"U.S. States and Other Jurisdictions","Oregon","Administrative register","","Oregon Bulletin","<vol. no.> Or. Bull. <page no.> (<month day, year>)","VOL NO OR BULL PAGE NO MONTH DAY YEAR",""
"U.S. States and Other Jurisdictions","Pennsylvania","Supreme Court (Pa.): Cite to A., A.2d, or A.3d.","","Atlantic Reporter","A., A.2d, A.3d","A AD AD",""
"U.S. States and Other Jurisdictions","Pennsylvania","Supreme Court (Pa.): Cite to A., A.2d, or A.3d.","","Pennsylvania State Reports","Pa.","PA",""
"U.S. States and Other Jurisdictions","Pennsylvania","Supreme Court (Pa.): Cite to A., A.2d, or A.3d.","","Monaghan","Monag.","MONAG",""
"U.S. States and Other Jurisdictions","Pennsylvania","Supreme Court (Pa.): Cite to A., A.2d, or A.3d.","","Sadler","Sadler","SADLER",""
"U.S. States and Other Jurisdictions","Pennsylvania","Supreme Court (Pa.): Cite to A., A.2d, or A.3d.","","Walker","Walk.","WALK",""
"U.S. States and Other Jurisdictions","Pennsylvania","Supreme Court (Pa.): Cite to A., A.2d, or A.3d.","","Pennypacker","Pennyp.","PENNYP",""
"U.S. States and Other Jurisdictions","Pennsylvania","Supreme Court (Pa.): Cite to A., A.2d, or A.3d.","","Grant","Grant","GRANT",""
"U.S. States and Other Jurisdictions","Pennsylvania","Supreme Court (Pa.): Cite to A., A.2d, or A.3d.","","Watts and Sergeant","Watts & Serg.","WATTS & SERG",""
"U.S. States and Other Jurisdictions","Pennsylvania","Supreme Court (Pa.): Cite to A., A.2d, or A.3d.","","Wharton","Whart.","WHART",""
"U.S. States and Other Jurisdictions","Pennsylvania","Supreme Court (Pa.): Cite to A., A.2d, or A.3d.","","Watts","Watts","WATTS",""
"U.S. States and Other Jurisdictions","Pennsylvania","Supreme Court (Pa.): Cite to A., A.2d, or A.3d.","","Rawle","Rawle","RAWLE",""
"U.S. States and Other Jurisdictions","Pennsylvania","Supreme Court (Pa.): Cite to A., A.2d, or A.3d.","","Penrose and Watts","Pen. & W.","PEN & W",""
"U.S. States and Other Jurisdictions","Pennsylvania","Supreme Court (Pa.): Cite to A., A.2d, or A.3d.","","Sergeant and Rawle","Serg. & Rawle","SERG & RAWLE",""
"U.S. States and Other Jurisdictions","Pennsylvania","Supreme Court (Pa.): Cite to A., A.2d, or A.3d.","","Binney","Binn.","BINN",""
"U.S. States and Other Jurisdictions","Pennsylvania","Supreme Court (Pa.): Cite to A., A.2d, or A.3d.","","Yeates","Yeates","YEATES",""
"U.S. States and Other Jurisdictions","Pennsylvania","Supreme Court (Pa.): Cite to A., A.2d, or A.3d.","","Addison","Add.","ADD",""
"U.S. States and Other Jurisdictions","Pennsylvania","Supreme Court (Pa.): Cite to A., A.2d, or A.3d.","","Dallas","Dall.","DALL",""
"U.S. States and Other Jurisdictions","Pennsylvania","Supreme Court (Pa.): Cite to A., A.2d, or A.3d.","","Alden","Ald.","ALD",""
"U.S. States and Other Jurisdictions","Pennsylvania","Superior Court (Pa. Super. Ct.): Cite to A., A.2d, or A.3d. For cases decided after December 31, 1998, use the following public domain citation format:","","Atlantic Reporter","A., A.2d, A.3d","A AD AD",""
"U.S. States and Other Jurisdictions","Pennsylvania","Superior Court (Pa. Super. Ct.): Cite to A., A.2d, or A.3d. For cases decided after December 31, 1998, use the following public domain citation format:","","Pennsylvania Superior Court Reports","Pa. Super.","PA SUPER",""
"U.S. States and Other Jurisdictions","Pennsylvania","Commonwealth Court (Pa. Commw. Ct.): Cite to A.2d or A.3d.","","Atlantic Reporter","A.2d, A.3d","AD AD",""
"U.S. States and Other Jurisdictions","Pennsylvania","Commonwealth Court (Pa. Commw. Ct.): Cite to A.2d or A.3d.","","Pennsylvania Commonwealth Court Reports","Pa. Commw.","PA COMMW",""
"U.S. States and Other Jurisdictions","Pennsylvania","Other lower courts: Cite to Pa. D. & C., Pa. D. & C.2d, Pa. D. & C.3d, Pa. D. & C.4th, or Pa. D. & C.5th. Not all lower court decisions are reproduced in the reporters listed below, and it may be necessary, on occasion, to cite to the legal reporter for an individual county, if available. For a comprehensive list of Pennsylvania county court reports, consult chapter seven, appendix four, Frank Y. Liu et al., Pennsylvania Legal Research Handbook (2008).","","Pennsylvania District and County Reports","Pa. D. & C., Pa. D. & C.2d, Pa. D. & C.3d, Pa. D. & C.4th, Pa. D. & C.5th","PA D & C PA D & CD PA D & CD PA D & CTH PA D & CTH",""
"U.S. States and Other Jurisdictions","Pennsylvania","Other lower courts: Cite to Pa. D. & C., Pa. D. & C.2d, Pa. D. & C.3d, Pa. D. & C.4th, or Pa. D. & C.5th. Not all lower court decisions are reproduced in the reporters listed below, and it may be necessary, on occasion, to cite to the legal reporter for an individual county, if available. For a comprehensive list of Pennsylvania county court reports, consult chapter seven, appendix four, Frank Y. Liu et al., Pennsylvania Legal Research Handbook (2008).","","Pennsylvania District Reports","Pa. D.","PA D",""
"U.S. States and Other Jurisdictions","Pennsylvania","Other lower courts: Cite to Pa. D. & C., Pa. D. & C.2d, Pa. D. & C.3d, Pa. D. & C.4th, or Pa. D. & C.5th. Not all lower court decisions are reproduced in the reporters listed below, and it may be necessary, on occasion, to cite to the legal reporter for an individual county, if available. For a comprehensive list of Pennsylvania county court reports, consult chapter seven, appendix four, Frank Y. Liu et al., Pennsylvania Legal Research Handbook (2008).","","Pennsylvania County Court Reports","Pa. C.","PA C",""
"U.S. States and Other Jurisdictions","Pennsylvania","Statutory compilations: Cite to Pa. Cons. Stat. (79 titles). These publications should not be confused with Pa. Code, which is a code of regulations, not of legislation.","","Pennsylvania Consolidated Statutes","<tit. no.> Pa. Cons. Stat. ? x (<year>)","TIT NO PA CONS STAT ? X YEAR",""
"U.S. States and Other Jurisdictions","Pennsylvania","Statutory compilations: Cite to Pa. Cons. Stat. (79 titles). These publications should not be confused with Pa. Code, which is a code of regulations, not of legislation.","","Purdon?s Pennsylvania Statutes and Consolidated Statutes Annotated (West)","<tit. no.> Pa. Stat. and Cons. Stat. Ann. ? x (West <year>)","TIT NO PA STAT AND CONS STAT ANN ? X WEST YEAR",""
"U.S. States and Other Jurisdictions","Pennsylvania","Session laws: Cite to Pa. Laws.","","Laws of Pennsylvania","<year> Pa. Laws <page no.>","YEAR PA LAWS PAGE NO",""
"U.S. States and Other Jurisdictions","Pennsylvania","Session laws: Cite to Pa. Laws.","","Purdon?s Pennsylvania Legislative Service (West)","<year> Pa. Legis. Serv. <page no.> (West)","YEAR PA LEGIS SERV PAGE NO WEST",""
"U.S. States and Other Jurisdictions","Pennsylvania","Administrative compilation","","Pennsylvania Code (Fry Communications)","<tit. no.> Pa. Code ? x.x (<year>)","TIT NO PA CODE ? XX YEAR",""
"U.S. States and Other Jurisdictions","Pennsylvania","Administrative register","","Pennsylvania Bulletin (Fry Communications)","<vol. no.> Pa. Bull. <page no.> (<month day, year>)","VOL NO PA BULL PAGE NO MONTH DAY YEAR",""
"U.S. States and Other Jurisdictions","Rhode Island","Supreme Court (R.I.): Cite to A., A.2d or A.3d.","","Atlantic Reporter","A., A.2d, A.3d","A AD AD",""
"U.S. States and Other Jurisdictions","Rhode Island","Supreme Court (R.I.): Cite to A., A.2d or A.3d.","","Rhode Island Reports","R.I.","RI",""
"U.S. States and Other Jurisdictions","Rhode Island","Statutory compilations: Cite to R.I. Gen. Laws.","","General Laws of Rhode Island (LexisNexis)","<tit. no.> R.I. Gen. Laws ? x-x-x (<year>)","TIT NO RI GEN LAWS ? XXX YEAR",""
"U.S. States and Other Jurisdictions","Rhode Island","Statutory compilations: Cite to R.I. Gen. Laws.","","West?s General Laws of Rhode Island Annotated","<tit. no.> R.I. Gen. Laws Ann. ? x-x-x (West <year>)","TIT NO RI GEN LAWS ANN ? XXX WEST YEAR",""
"U.S. States and Other Jurisdictions","Rhode Island","Session laws: Cite to R.I. Pub. Laws.","","Public Laws of Rhode Island and Providence Plantations","<year> R.I. Pub. Laws <page no.>","YEAR RI PUB LAWS PAGE NO",""
"U.S. States and Other Jurisdictions","Rhode Island","Session laws: Cite to R.I. Pub. Laws.","","Acts and Resolves of Rhode Island and Providence Plantations","<year> R.I. Acts & Resolves <page no.>","YEAR RI ACTS & RESOLVES PAGE NO",""
"U.S. States and Other Jurisdictions","Rhode Island","Session laws: Cite to R.I. Pub. Laws.","","Rhode Island Advance Legislative Service (LexisNexis)","<year>-<pamph. no.> R.I. Adv. Legis. Serv. <page no.> (LexisNexis)","YEARPAMPH NO RI ADV LEGIS SERV PAGE NO LEXISNEXIS",""
"U.S. States and Other Jurisdictions","Rhode Island","Session laws: Cite to R.I. Pub. Laws.","","West?s Rhode Island Advance Legislative Service","<year> R.I. Adv. Legis. Serv. <page no.> (West)","YEAR RI ADV LEGIS SERV PAGE NO WEST",""
"U.S. States and Other Jurisdictions","Rhode Island","Administrative compilation","","Code of Rhode Island Rules (LexisNexis)","<tit. no.>-<ch. no.> R.I. Code R. ? x (LexisNexis <year>)","TIT NOCH NO RI CODE R ? X LEXISNEXIS YEAR",""
"U.S. States and Other Jurisdictions","Rhode Island","Administrative register","","Rhode Island Government Register (LexisNexis)","<iss. no.> R.I. Gov?t Reg. <page no.> (LexisNexis <month year>)","ISS NO RI GOVT REG PAGE NO LEXISNEXIS MONTH YEAR",""
"U.S. States and Other Jurisdictions","South Carolina","Supreme Court after 1868 (S.C.): Cite to S.E. or S.E.2d.","","South Eastern Reporter","S.E., S.E.2d","SE SED",""
"U.S. States and Other Jurisdictions","South Carolina","Supreme Court after 1868 (S.C.): Cite to S.E. or S.E.2d.","","South Carolina Reports","S.C.","SC",""
"U.S. States and Other Jurisdictions","South Carolina","Court of Appeals (S.C. Ct. App.): Cite to S.E.2d.","","South Eastern Reporter","S.E.2d","SED",""
"U.S. States and Other Jurisdictions","South Carolina","Court of Appeals (S.C. Ct. App.): Cite to S.E.2d.","","South Carolina Reports","S.C.","SC",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of law before 1868: Cite to South Carolina Law Reports (S.C.L.)","","Richardson (37?49)","e.g., 37 S.C.L. (3 Rich.)","EG 37 SCL RICH",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of law before 1868: Cite to South Carolina Law Reports (S.C.L.)","","Strobhart (32?36)","e.g., 32 S.C.L. (1 Strob.)","EG 32 SCL STROB",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of law before 1868: Cite to South Carolina Law Reports (S.C.L.)","","Richardson (30?31)","e.g., 30 S.C.L. (1 Rich.)","EG 30 SCL RICH",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of law before 1868: Cite to South Carolina Law Reports (S.C.L.)","","Speers (28?29)","e.g., 28 S.C.L. (1 Speers)","EG 28 SCL SPEERS",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of law before 1868: Cite to South Carolina Law Reports (S.C.L.)","","McMullan (26?27)","e.g., 26 S.C.L. (1 McMul.)","EG 26 SCL MCMUL",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of law before 1868: Cite to South Carolina Law Reports (S.C.L.)","","Cheves","25 S.C.L. (Chev.)","25 SCL CHEV",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of law before 1868: Cite to South Carolina Law Reports (S.C.L.)","","Rice","24 S.C.L. (Rice)","24 SCL RICE",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of law before 1868: Cite to South Carolina Law Reports (S.C.L.)","","Dudley","23 S.C.L. (Dud.)","23 SCL DUD",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of law before 1868: Cite to South Carolina Law Reports (S.C.L.)","","Riley","22 S.C.L. (Ril.)","22 SCL RIL",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of law before 1868: Cite to South Carolina Law Reports (S.C.L.)","","Hill (19?21)","e.g., 19 S.C.L. (1 Hill)","EG 19 SCL HILL",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of law before 1868: Cite to South Carolina Law Reports (S.C.L.)","","Bailey (17?18)","e.g., 17 S.C.L. (1 Bail.)","EG 17 SCL BAIL",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of law before 1868: Cite to South Carolina Law Reports (S.C.L.)","","Harper","16 S.C.L. (Harp.)","16 SCL HARP",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of law before 1868: Cite to South Carolina Law Reports (S.C.L.)","","McCord (12?15)","e.g., 12 S.C.L. (1 McCord)","EG 12 SCL MCCORD",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of law before 1868: Cite to South Carolina Law Reports (S.C.L.)","","Nott and McCord (10?11)","e.g., 10 S.C.L. (1 Nott & McC.)","EG 10 SCL NOTT & MCC",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of law before 1868: Cite to South Carolina Law Reports (S.C.L.)","","Mill (Constitutional) (8?9)","e.g., 8 S.C.L. (1 Mill)","EG 8 SCL MILL",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of law before 1868: Cite to South Carolina Law Reports (S.C.L.)","","Treadway (6?7)","e.g., 6 S.C.L. (1 Tread.)","EG 6 SCL TREAD",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of law before 1868: Cite to South Carolina Law Reports (S.C.L.)","","Brevard (3?5)","e.g., 3 S.C.L. (1 Brev.)","EG 3 SCL BREV",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of law before 1868: Cite to South Carolina Law Reports (S.C.L.)","","Bay (1?2)","e.g., 1 S.C.L. (1 Bay)","EG 1 SCL BAY",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of equity before 1868: Cite to South Carolina Equity Reports (S.C. Eq.)","","Richardson?s Equity (24?35)","e.g., 24 S.C. Eq. (3 Rich. Eq.)","EG 24 SC EQ RICH EQ",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of equity before 1868: Cite to South Carolina Equity Reports (S.C. Eq.)","","Strobhart?s Equity (20?23)","e.g., 20 S.C. Eq. (1 Strob. Eq.)","EG 20 SC EQ STROB EQ",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of equity before 1868: Cite to South Carolina Equity Reports (S.C. Eq.)","","Richardson?s Equity (18?19)","e.g., 18 S.C. Eq. (1 Rich. Eq.)","EG 18 SC EQ RICH EQ",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of equity before 1868: Cite to South Carolina Equity Reports (S.C. Eq.)","","Speers? Equity","17 S.C. Eq. (Speers Eq.)","17 SC EQ SPEERS EQ",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of equity before 1868: Cite to South Carolina Equity Reports (S.C. Eq.)","","McMullan?s Equity","16 S.C. Eq. (McMul. Eq.)","16 SC EQ MCMUL EQ",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of equity before 1868: Cite to South Carolina Equity Reports (S.C. Eq.)","","Cheves? Equity","15 S.C. Eq. (Chev. Eq.)","15 SC EQ CHEV EQ",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of equity before 1868: Cite to South Carolina Equity Reports (S.C. Eq.)","","Rice?s Equity","14 S.C. Eq. (Rice Eq.)","14 SC EQ RICE EQ",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of equity before 1868: Cite to South Carolina Equity Reports (S.C. Eq.)","","Dudley?s Equity","13 S.C. Eq. (Dud. Eq.)","13 SC EQ DUD EQ",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of equity before 1868: Cite to South Carolina Equity Reports (S.C. Eq.)","","Riley?s Chancery","12 S.C. Eq. (Ril. Eq.)","12 SC EQ RIL EQ",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of equity before 1868: Cite to South Carolina Equity Reports (S.C. Eq.)","","Hill?s Chancery (10?11)","e.g., 10 S.C. Eq. (1 Hill Eq.)","EG 10 SC EQ HILL EQ",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of equity before 1868: Cite to South Carolina Equity Reports (S.C. Eq.)","","Richardson?s Cases","9 S.C. Eq. (Rich. Cas.)","9 SC EQ RICH CAS",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of equity before 1868: Cite to South Carolina Equity Reports (S.C. Eq.)","","Bailey?s Equity","8 S.C. Eq. (Bail. Eq.)","8 SC EQ BAIL EQ",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of equity before 1868: Cite to South Carolina Equity Reports (S.C. Eq.)","","McCord?s Chancery (6?7)","e.g., 6 S.C. Eq. (1 McCord Eq.)","EG 6 SC EQ MCCORD EQ",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of equity before 1868: Cite to South Carolina Equity Reports (S.C. Eq.)","","Harper?s Equity","5 S.C. Eq. (Harp. Eq.)","5 SC EQ HARP EQ",""
"U.S. States and Other Jurisdictions","South Carolina","Courts of equity before 1868: Cite to South Carolina Equity Reports (S.C. Eq.)","","Desaussure?s Equity (1?4)","e.g., 1 S.C. Eq. (1 Des. Eq.)","EG 1 SC EQ DES EQ",""
"U.S. States and Other Jurisdictions","South Carolina","Statutory compilation","","Code of Laws of South Carolina 1976 Annotated","S.C. Code Ann. ? x-x-x (<year>)","SC CODE ANN ? XXX YEAR",""
"U.S. States and Other Jurisdictions","South Carolina","Session laws","","Acts and Joint Resolutions, South Carolina","<year> S.C. Acts <page no.>","YEAR SC ACTS PAGE NO",""
"U.S. States and Other Jurisdictions","South Carolina","Administrative compilation: Administrative regulations appear in volumes 1?10 of S.C. Code Ann. This publication should not be confused with the statutory compilation of the same name, which also contains volumes 1?10.","","Code of Laws of South Carolina 1976 Annotated:Code of Regulations (West)","S.C. Code Ann. Regs. <reg no.> (<year>)","SC CODE ANN REGS REG NO YEAR",""
"U.S. States and Other Jurisdictions","South Carolina","Administrative register","","South Carolina State Register","<vol. no.> S.C. Reg. <page no.> (<month day, year>)","VOL NO SC REG PAGE NO MONTH DAY YEAR",""
"U.S. States and Other Jurisdictions","South Dakota","Supreme Court (S.D.): Cite to N.W. or N.W.2d.","","North Western Reporter","N.W., N.W.2d","NW NWD",""
"U.S. States and Other Jurisdictions","South Dakota","Supreme Court (S.D.): Cite to N.W. or N.W.2d.","","South Dakota Reports","S.D.","SD",""
"U.S. States and Other Jurisdictions","South Dakota","Supreme Court of Dakota (Dakota): Cite to N.W..","","North Western Reporter","N.W.","NW",""
"U.S. States and Other Jurisdictions","South Dakota","Supreme Court of Dakota (Dakota): Cite to N.W..","","Dakota Reports","Dakota","DAKOTA",""
"U.S. States and Other Jurisdictions","South Dakota","Statutory compilation","","South Dakota Codified Laws (West)","S.D. Codified Laws ? x-x-x (<year>)","SD CODIFIED LAWS ? XXX YEAR",""
"U.S. States and Other Jurisdictions","South Dakota","Session laws: Cite to S.D. Sess. Laws.","","Session Laws of South Dakota","<year> S.D. Sess. Laws <ch. x ? x> <page no.>","YEAR SD SESS LAWS CH X ? X PAGE NO",""
"U.S. States and Other Jurisdictions","South Dakota","Administrative compilation","","Administrative Rules of South Dakota","S.D. Admin. R. <rule no.> (<year>)","SD ADMIN R RULE NO YEAR",""
"U.S. States and Other Jurisdictions","South Dakota","Administrative register","","South Dakota Register","<vol. no.> S.D. Reg. <page no.> (<month day, year>)","VOL NO SD REG PAGE NO MONTH DAY YEAR",""
"U.S. States and Other Jurisdictions","Tennessee","Supreme Court (Tenn.): Cite to S.W., S.W.2d, or S.W.3d.","","South Western Reporter","S.W., S.W.2d, S.W.3d","SW SWD SWD",""
"U.S. States and Other Jurisdictions","Tennessee","Supreme Court (Tenn.): Cite to S.W., S.W.2d, or S.W.3d.","","60 Tenn. to 225 Tenn.","Tenn.","TENN",""
"U.S. States and Other Jurisdictions","Tennessee","Supreme Court (Tenn.): Cite to S.W., S.W.2d, or S.W.3d.","","Heiskell","e.g., 48 Tenn. (1 Heisk.)","EG 48 TENN HEISK",""
"U.S. States and Other Jurisdictions","Tennessee","Supreme Court (Tenn.): Cite to S.W., S.W.2d, or S.W.3d.","","Coldwell","e.g., 41 Tenn. (1 Cold.)","EG 41 TENN COLD",""
"U.S. States and Other Jurisdictions","Tennessee","Supreme Court (Tenn.): Cite to S.W., S.W.2d, or S.W.3d.","","Head","e.g., 38 Tenn. (1 Head)","EG 38 TENN HEAD",""
"U.S. States and Other Jurisdictions","Tennessee","Supreme Court (Tenn.): Cite to S.W., S.W.2d, or S.W.3d.","","Sneed","e.g., 33 Tenn. (1 Sneed)","EG 33 TENN SNEED",""
"U.S. States and Other Jurisdictions","Tennessee","Supreme Court (Tenn.): Cite to S.W., S.W.2d, or S.W.3d.","","Swan","e.g., 31 Tenn. (1 Swan)","EG 31 TENN SWAN",""
"U.S. States and Other Jurisdictions","Tennessee","Supreme Court (Tenn.): Cite to S.W., S.W.2d, or S.W.3d.","","Humphreys","e.g., 20 Tenn. (1 Hum.)","EG 20 TENN HUM",""
"U.S. States and Other Jurisdictions","Tennessee","Supreme Court (Tenn.): Cite to S.W., S.W.2d, or S.W.3d.","","Meigs","19 Tenn. (Meigs)","19 TENN MEIGS",""
"U.S. States and Other Jurisdictions","Tennessee","Supreme Court (Tenn.): Cite to S.W., S.W.2d, or S.W.3d.","","Yerger","e.g., 9 Tenn. (1 Yer.)","EG 9 TENN YER",""
"U.S. States and Other Jurisdictions","Tennessee","Supreme Court (Tenn.): Cite to S.W., S.W.2d, or S.W.3d.","","Martin & Yerger","8 Tenn. (Mart. & Yer.)","8 TENN MART & YER",""
"U.S. States and Other Jurisdictions","Tennessee","Supreme Court (Tenn.): Cite to S.W., S.W.2d, or S.W.3d.","","Peck","7 Tenn. (Peck)","7 TENN PECK",""
"U.S. States and Other Jurisdictions","Tennessee","Supreme Court (Tenn.): Cite to S.W., S.W.2d, or S.W.3d.","","Haywood","e.g., 4 Tenn. (1 Hayw.)","EG 4 TENN HAYW",""
"U.S. States and Other Jurisdictions","Tennessee","Supreme Court (Tenn.): Cite to S.W., S.W.2d, or S.W.3d.","","Cooke","3 Tenn. (Cooke)","3 TENN COOKE",""
"U.S. States and Other Jurisdictions","Tennessee","Supreme Court (Tenn.): Cite to S.W., S.W.2d, or S.W.3d.","","Overton","e.g., 1 Tenn. (1 Overt.)","EG 1 TENN OVERT",""
"U.S. States and Other Jurisdictions","Tennessee","Court of Appeals (Tenn. Ct. App.): Cite to S.W.2d or S.W.3d.","","South Western Reporter","S.W.2d, S.W.3d","SWD SWD",""
"U.S. States and Other Jurisdictions","Tennessee","Court of Appeals (Tenn. Ct. App.): Cite to S.W.2d or S.W.3d.","","Tennessee Appeals Reports","Tenn. App.","TENN APP",""
"U.S. States and Other Jurisdictions","Tennessee","Court of Criminal Appeals (Tenn. Crim. App.): Cite to S.W.2d or S.W.3d.","","South Western Reporter","S.W.2d, S.W.3d","SWD SWD",""
